Date,Campaign Name,AdSet Name,Ad Name,Ad ID,Objective,Placement,Spend, Impressions ,Clicks
2021-10-18,Traffic - Facebook+Instagram,Cookie Interests,How It's Made Image,2348601871,Traffic,Facebook+Instagram,"$1,421.64","  345,058 ",1111
2021-10-18,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,How It's Made Image,2345132842,Traffic,Facebook+Instagram,"$1,779.44","  407,195 ",1728
2021-10-18,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 1%,How It's Made Image,2342763326,Traffic,Facebook+Instagram,$747.73,"  152,910 ",656
2021-10-18,Traffic - Facebook+Instagram,Video Completers,How It's Made Image,2344843950,Traffic,Facebook+Instagram,$454.64,"  88,797 ",329
2021-10-18,Traffic - Facebook+Instagram,Page Followers,How It's Made Image,2347100098,Traffic,Facebook+Instagram,$438.13,"  80,687 ",378
2021-10-18,Traffic - Facebook+Instagram,Website Visitors,How It's Made Image,2341365494,Traffic,Facebook+Instagram,$426.92,"  67,981 ",496
2021-10-18,Traffic - Audience Network,Cookie Interests,How It's Made Image,2347689348,Traffic,Audience Network,"$1,343.15","  427,755 ",1066
2021-10-18,Traffic - Audience Network,Purchaser Lookalike Audience 2-5%,How It's Made Image,2344608667,Traffic,Audience Network,"$1,509.56","  443,988 ",1048
2021-10-18,Traffic - Audience Network,Purchaser Lookalike Audience 1%,How It's Made Image,2343171260,Traffic,Audience Network,$697.00,"  183,421 ",462
2021-10-18,Traffic - Audience Network,Video Completers,How It's Made Image,2344751613,Traffic,Audience Network,$488.10,"  128,447 ",362
2021-10-18,Traffic - Audience Network,Page Followers,How It's Made Image,2344541199,Traffic,Audience Network,$439.02,"  109,481 ",307
2021-10-18,Traffic - Audience Network,Website Visitors,How It's Made Image,2343687120,Traffic,Audience Network,$312.44,"  64,025 ",193
2021-10-19,Traffic - Facebook+Instagram,Cookie Interests,Cookie Learn More Image,2341694718,Traffic,Facebook+Instagram,"$1,352.36","  338,090 ",987
2021-10-19,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Cookie Learn More Image,2346144342,Traffic,Facebook+Instagram,"$1,653.78","  375,007 ",1654
2021-10-19,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 1%,Cookie Learn More Image,2346072181,Traffic,Facebook+Instagram,$696.75,"  146,069 ",676
2021-10-19,Traffic - Facebook+Instagram,Video Completers,Cookie Learn More Image,2346384085,Traffic,Facebook+Instagram,$489.12,"  90,410 ",408
2021-10-19,Traffic - Facebook+Instagram,Page Followers,Cookie Learn More Image,2340219276,Traffic,Facebook+Instagram,$488.45,"  95,214 ",440
2021-10-19,Traffic - Facebook+Instagram,Website Visitors,Cookie Learn More Image,2346249545,Traffic,Facebook+Instagram,$339.53,"  53,894 ",314
2021-10-19,Traffic - Facebook+Instagram,Cookie Interests,How It's Made Image,2348601871,Traffic,Facebook+Instagram,"$1,353.87","  335,948 ",915
2021-10-19,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,How It's Made Image,2345132842,Traffic,Facebook+Instagram,"$1,509.14","  357,616 ",1312
2021-10-19,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 1%,How It's Made Image,2342763326,Traffic,Facebook+Instagram,$735.73,"  160,991 ",707
2021-10-19,Traffic - Facebook+Instagram,Video Completers,How It's Made Image,2344843950,Traffic,Facebook+Instagram,$483.51,"  90,376 ",369
2021-10-19,Traffic - Facebook+Instagram,Page Followers,How It's Made Image,2347100098,Traffic,Facebook+Instagram,$445.59,"  81,760 ",394
2021-10-19,Traffic - Facebook+Instagram,Website Visitors,How It's Made Image,2341365494,Traffic,Facebook+Instagram,$339.82,"  53,515 ",288
2021-10-19,Traffic - Audience Network,Cookie Interests,How It's Made Image,2347689348,Traffic,Audience Network,"$1,469.91","  463,694 ",1097
2021-10-19,Traffic - Audience Network,Purchaser Lookalike Audience 2-5%,How It's Made Image,2344608667,Traffic,Audience Network,"$1,644.00","  490,746 ",1236
2021-10-19,Traffic - Audience Network,Purchaser Lookalike Audience 1%,How It's Made Image,2343171260,Traffic,Audience Network,$661.97,"  185,947 ",396
2021-10-19,Traffic - Audience Network,Video Completers,How It's Made Image,2344751613,Traffic,Audience Network,$498.79,"  122,252 ",297
2021-10-19,Traffic - Audience Network,Page Followers,How It's Made Image,2344541199,Traffic,Audience Network,$425.07,"  104,184 ",313
2021-10-19,Traffic - Audience Network,Website Visitors,How It's Made Image,2343687120,Traffic,Audience Network,$307.28,"  64,017 ",203
2021-10-20,Traffic - Facebook+Instagram,Cookie Interests,Cookie Learn More Image,2341694718,Traffic,Facebook+Instagram,"$1,415.31","  348,599 ",1097
2021-10-20,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Cookie Learn More Image,2346144342,Traffic,Facebook+Instagram,"$1,864.21","  436,583 ",1593
2021-10-20,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 1%,Cookie Learn More Image,2346072181,Traffic,Facebook+Instagram,$622.58,"  131,346 ",571
2021-10-20,Traffic - Facebook+Instagram,Video Completers,Cookie Learn More Image,2346384085,Traffic,Facebook+Instagram,$420.66,"  76,484 ",351
2021-10-20,Traffic - Facebook+Instagram,Page Followers,Cookie Learn More Image,2340219276,Traffic,Facebook+Instagram,$433.95,"  79,478 ",339
2021-10-20,Traffic - Facebook+Instagram,Website Visitors,Cookie Learn More Image,2346249545,Traffic,Facebook+Instagram,$436.53,"  67,158 ",474
2021-10-20,Traffic - Facebook+Instagram,Cookie Interests,How It's Made Image,2348601871,Traffic,Facebook+Instagram,"$1,472.78","  359,215 ",1124
2021-10-20,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,How It's Made Image,2345132842,Traffic,Facebook+Instagram,"$1,649.27","  366,504 ",1473
2021-10-20,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 1%,How It's Made Image,2342763326,Traffic,Facebook+Instagram,$629.59,"  131,713 ",562
2021-10-20,Traffic - Facebook+Instagram,Video Completers,How It's Made Image,2344843950,Traffic,Facebook+Instagram,$431.05,"  83,054 ",348
2021-10-20,Traffic - Facebook+Instagram,Page Followers,How It's Made Image,2347100098,Traffic,Facebook+Instagram,$435.61,"  82,658 ",363
2021-10-20,Traffic - Facebook+Instagram,Website Visitors,How It's Made Image,2341365494,Traffic,Facebook+Instagram,$301.82,"  47,606 ",325
2021-10-20,Traffic - Audience Network,Cookie Interests,How It's Made Image,2347689348,Traffic,Audience Network,"$1,389.77","  439,801 ",986
2021-10-20,Traffic - Audience Network,Purchaser Lookalike Audience 2-5%,How It's Made Image,2344608667,Traffic,Audience Network,"$1,885.94","  546,649 ",1451
2021-10-20,Traffic - Audience Network,Purchaser Lookalike Audience 1%,How It's Made Image,2343171260,Traffic,Audience Network,$691.84,"  186,984 ",461
2021-10-20,Traffic - Audience Network,Video Completers,How It's Made Image,2344751613,Traffic,Audience Network,$456.41,"  112,140 ",282
2021-10-20,Traffic - Audience Network,Page Followers,How It's Made Image,2344541199,Traffic,Audience Network,$463.14,"  112,961 ",356
2021-10-20,Traffic - Audience Network,Website Visitors,How It's Made Image,2343687120,Traffic,Audience Network,$347.90,"  70,141 ",208
2021-10-21,Traffic - Facebook+Instagram,Cookie Interests,Cookie Learn More Image,2341694718,Traffic,Facebook+Instagram,"$1,433.87","  354,042 ",1103
2021-10-21,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Cookie Learn More Image,2346144342,Traffic,Facebook+Instagram,"$1,674.84","  382,384 ",1469
2021-10-21,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 1%,Cookie Learn More Image,2346072181,Traffic,Facebook+Instagram,$701.67,"  145,877 ",638
2021-10-21,Traffic - Facebook+Instagram,Video Completers,Cookie Learn More Image,2346384085,Traffic,Facebook+Instagram,$456.13,"  88,914 ",380
2021-10-21,Traffic - Facebook+Instagram,Page Followers,Cookie Learn More Image,2340219276,Traffic,Facebook+Instagram,$456.41,"  86,278 ",333
2021-10-21,Traffic - Facebook+Instagram,Website Visitors,Cookie Learn More Image,2346249545,Traffic,Facebook+Instagram,$423.66,"  70,142 ",476
2021-10-21,Traffic - Facebook+Instagram,Cookie Interests,How It's Made Image,2348601871,Traffic,Facebook+Instagram,"$1,376.15","  330,012 ",930
2021-10-21,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,How It's Made Image,2345132842,Traffic,Facebook+Instagram,"$1,860.99","  408,112 ",1756
2021-10-21,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 1%,How It's Made Image,2342763326,Traffic,Facebook+Instagram,$646.10,"  132,127 ",557
2021-10-21,Traffic - Facebook+Instagram,Video Completers,How It's Made Image,2344843950,Traffic,Facebook+Instagram,$406.91,"  79,475 ",345
2021-10-21,Traffic - Facebook+Instagram,Page Followers,How It's Made Image,2347100098,Traffic,Facebook+Instagram,$412.48,"  75,963 ",338
2021-10-21,Traffic - Facebook+Instagram,Website Visitors,How It's Made Image,2341365494,Traffic,Facebook+Instagram,$303.74,"  47,758 ",274
2021-10-21,Traffic - Audience Network,Cookie Interests,How It's Made Image,2347689348,Traffic,Audience Network,"$1,328.01","  427,013 ",949
2021-10-21,Traffic - Audience Network,Purchaser Lookalike Audience 2-5%,How It's Made Image,2344608667,Traffic,Audience Network,"$1,767.64","  522,970 ",1449
2021-10-21,Traffic - Audience Network,Purchaser Lookalike Audience 1%,How It's Made Image,2343171260,Traffic,Audience Network,$600.37,"  169,596 ",392
2021-10-21,Traffic - Audience Network,Video Completers,How It's Made Image,2344751613,Traffic,Audience Network,$472.71,"  116,431 ",292
2021-10-21,Traffic - Audience Network,Page Followers,How It's Made Image,2344541199,Traffic,Audience Network,$474.62,"  113,274 ",452
2021-10-21,Traffic - Audience Network,Website Visitors,How It's Made Image,2343687120,Traffic,Audience Network,$436.59,"  88,022 ",299
2021-10-22,Traffic - Facebook+Instagram,Cookie Interests,Cookie Learn More Image,2341694718,Traffic,Facebook+Instagram,"$1,374.19","  337,639 ",948
2021-10-22,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Cookie Learn More Image,2346144342,Traffic,Facebook+Instagram,"$1,838.33","  427,519 ",1558
2021-10-22,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 1%,Cookie Learn More Image,2346072181,Traffic,Facebook+Instagram,$720.58,"  154,963 ",661
2021-10-22,Traffic - Facebook+Instagram,Video Completers,Cookie Learn More Image,2346384085,Traffic,Facebook+Instagram,$455.27,"  82,927 ",364
2021-10-22,Traffic - Facebook+Instagram,Page Followers,Cookie Learn More Image,2340219276,Traffic,Facebook+Instagram,$462.56,"  92,143 ",389
2021-10-22,Traffic - Facebook+Instagram,Website Visitors,Cookie Learn More Image,2346249545,Traffic,Facebook+Instagram,$390.39,"  61,190 ",368
2021-10-22,Traffic - Facebook+Instagram,Cookie Interests,How It's Made Image,2348601871,Traffic,Facebook+Instagram,"$1,348.17","  327,226 ",1014
2021-10-22,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,How It's Made Image,2345132842,Traffic,Facebook+Instagram,"$1,877.94","  433,704 ",1739
2021-10-22,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 1%,How It's Made Image,2342763326,Traffic,Facebook+Instagram,$669.93,"  143,147 ",638
2021-10-22,Traffic - Facebook+Instagram,Video Completers,How It's Made Image,2344843950,Traffic,Facebook+Instagram,$462.48,"  84,394 ",345
2021-10-22,Traffic - Facebook+Instagram,Page Followers,How It's Made Image,2347100098,Traffic,Facebook+Instagram,$482.67,"  90,557 ",427
2021-10-22,Traffic - Facebook+Instagram,Website Visitors,How It's Made Image,2341365494,Traffic,Facebook+Instagram,$367.97,"  60,422 ",344
2021-10-22,Traffic - Audience Network,Cookie Interests,How It's Made Image,2347689348,Traffic,Audience Network,"$1,342.94","  431,814 ",1033
2021-10-22,Traffic - Audience Network,Purchaser Lookalike Audience 2-5%,How It's Made Image,2344608667,Traffic,Audience Network,"$1,510.42","  442,938 ",1064
2021-10-22,Traffic - Audience Network,Purchaser Lookalike Audience 1%,How It's Made Image,2343171260,Traffic,Audience Network,$642.23,"  178,894 ",476
2021-10-22,Traffic - Audience Network,Video Completers,How It's Made Image,2344751613,Traffic,Audience Network,$409.72,"  98,490 ",244
2021-10-22,Traffic - Audience Network,Page Followers,How It's Made Image,2344541199,Traffic,Audience Network,$480.74,"  115,841 ",425
2021-10-22,Traffic - Audience Network,Website Visitors,How It's Made Image,2343687120,Traffic,Audience Network,$314.23,"  68,311 ",214
2021-10-23,Traffic - Facebook+Instagram,Cookie Interests,Cookie Learn More Image,2341694718,Traffic,Facebook+Instagram,"$1,482.47","  361,578 ",1044
2021-10-23,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Cookie Learn More Image,2346144342,Traffic,Facebook+Instagram,"$1,840.83","  417,422 ",1753
2021-10-23,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 1%,Cookie Learn More Image,2346072181,Traffic,Facebook+Instagram,$739.23,"  150,556 ",626
2021-10-23,Traffic - Facebook+Instagram,Video Completers,Cookie Learn More Image,2346384085,Traffic,Facebook+Instagram,$433.75,"  83,736 ",380
2021-10-23,Traffic - Facebook+Instagram,Page Followers,Cookie Learn More Image,2340219276,Traffic,Facebook+Instagram,$489.51,"  96,933 ",411
2021-10-23,Traffic - Facebook+Instagram,Website Visitors,Cookie Learn More Image,2346249545,Traffic,Facebook+Instagram,$323.76,"  50,351 ",385
2021-10-23,Traffic - Facebook+Instagram,Cookie Interests,How It's Made Image,2348601871,Traffic,Facebook+Instagram,"$1,375.30","  330,601 ",1074
2021-10-23,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,How It's Made Image,2345132842,Traffic,Facebook+Instagram,"$1,839.15","  409,610 ",1546
2021-10-23,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 1%,How It's Made Image,2342763326,Traffic,Facebook+Instagram,$707.35,"  144,652 ",707
2021-10-23,Traffic - Facebook+Instagram,Video Completers,How It's Made Image,2344843950,Traffic,Facebook+Instagram,$480.42,"  94,945 ",414
2021-10-23,Traffic - Facebook+Instagram,Page Followers,How It's Made Image,2347100098,Traffic,Facebook+Instagram,$416.92,"  79,112 ",331
2021-10-23,Traffic - Facebook+Instagram,Website Visitors,How It's Made Image,2341365494,Traffic,Facebook+Instagram,$335.55,"  54,650 ",314
2021-10-23,Traffic - Audience Network,Cookie Interests,How It's Made Image,2347689348,Traffic,Audience Network,"$1,490.52","  470,196 ",1164
2021-10-23,Traffic - Audience Network,Purchaser Lookalike Audience 2-5%,How It's Made Image,2344608667,Traffic,Audience Network,"$1,693.82","  522,784 ",1303
2021-10-23,Traffic - Audience Network,Purchaser Lookalike Audience 1%,How It's Made Image,2343171260,Traffic,Audience Network,$609.89,"  164,835 ",372
2021-10-23,Traffic - Audience Network,Video Completers,How It's Made Image,2344751613,Traffic,Audience Network,$464.38,"  121,565 ",347
2021-10-23,Traffic - Audience Network,Page Followers,How It's Made Image,2344541199,Traffic,Audience Network,$454.14,"  110,228 ",349
2021-10-23,Traffic - Audience Network,Website Visitors,How It's Made Image,2343687120,Traffic,Audience Network,$305.37,"  64,019 ",190
2021-10-24,Traffic - Facebook+Instagram,Cookie Interests,Cookie Learn More Image,2341694718,Traffic,Facebook+Instagram,"$1,335.34","  319,459 ",1043
2021-10-24,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Cookie Learn More Image,2346144342,Traffic,Facebook+Instagram,"$1,767.75","  407,316 ",1668
2021-10-24,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 1%,Cookie Learn More Image,2346072181,Traffic,Facebook+Instagram,$733.95,"  147,084 ",655
2021-10-24,Traffic - Facebook+Instagram,Video Completers,Cookie Learn More Image,2346384085,Traffic,Facebook+Instagram,$454.24,"  85,064 ",347
2021-10-24,Traffic - Facebook+Instagram,Page Followers,Cookie Learn More Image,2340219276,Traffic,Facebook+Instagram,$405.99,"  77,331 ",353
2021-10-24,Traffic - Facebook+Instagram,Website Visitors,Cookie Learn More Image,2346249545,Traffic,Facebook+Instagram,$365.01,"  59,448 ",380
2021-10-24,Traffic - Facebook+Instagram,Cookie Interests,How It's Made Image,2348601871,Traffic,Facebook+Instagram,"$1,451.58","  354,910 ",1022
2021-10-24,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,How It's Made Image,2345132842,Traffic,Facebook+Instagram,"$1,606.31","  353,813 ",1339
2021-10-24,Traffic - Facebook+Instagram,Purchaser Lookalike Audience 1%,How It's Made Image,2342763326,Traffic,Facebook+Instagram,$638.10,"  128,390 ",608
2021-10-24,Traffic - Facebook+Instagram,Video Completers,How It's Made Image,2344843950,Traffic,Facebook+Instagram,$432.87,"  79,572 ",367
2021-10-24,Traffic - Facebook+Instagram,Page Followers,How It's Made Image,2347100098,Traffic,Facebook+Instagram,$452.32,"  87,829 ",380
2021-10-24,Traffic - Facebook+Instagram,Website Visitors,How It's Made Image,2341365494,Traffic,Facebook+Instagram,$392.29,"  62,467 ",451
2021-10-24,Traffic - Audience Network,Cookie Interests,How It's Made Image,2347689348,Traffic,Audience Network,"$1,399.37","  444,244 ",1029
2021-10-24,Traffic - Audience Network,Purchaser Lookalike Audience 2-5%,How It's Made Image,2344608667,Traffic,Audience Network,"$1,688.75","  502,604 ",1362
2021-10-24,Traffic - Audience Network,Purchaser Lookalike Audience 1%,How It's Made Image,2343171260,Traffic,Audience Network,$706.62,"  192,016 ",491
2021-10-24,Traffic - Audience Network,Video Completers,How It's Made Image,2344751613,Traffic,Audience Network,$418.72,"  105,206 ",283
2021-10-24,Traffic - Audience Network,Page Followers,How It's Made Image,2344541199,Traffic,Audience Network,$498.30,"  118,643 ",426
2021-10-24,Traffic - Audience Network,Website Visitors,How It's Made Image,2343687120,Traffic,Audience Network,$343.26,"  73,978 ",232
